0,5
0.138889,5.665557
0.277778,6.145617
0.416667,6.462378
0.555556,6.743354
0.694444,7.007894
0.833333,7.202881
0.972222,7.407616
1.11111,7.606812
1.25,7.781729
1.38889,7.938955
1.52778,8.076527
1.66667,8.204441
1.80556,8.312999
1.94444,8.426706
2.08333,8.542157
2.22222,8.619011
2.36111,8.713959
2.5,8.81317
2.63889,8.882638
2.77778,8.961091
2.91667,9.028387
3.05556,9.064912
3.19444,9.149566
3.33333,9.206058
3.47222,9.276598
3.61111,9.323105
3.75,9.364656
3.88889,9.430093
4.02778,9.453446
4.16667,9.479934
4.30556,9.486583
4.44444,9.529206
4.58333,9.547427
4.72222,9.580277
4.86111,9.620292
5,9.630104
5.13889,9.65909
5.27778,9.68387
5.41667,9.707466
5.55556,9.734601
5.69444,9.734805
5.83333,9.738308
5.97222,9.734787
6.11111,9.770708
6.25,9.764267
6.38889,9.782626
6.52778,9.811203
6.66667,9.804512
6.80556,9.805505
6.94444,9.831181
7.08333,9.824898
7.22222,9.833037
7.36111,9.865666
7.5,9.865346
7.63889,9.884832
7.77778,9.898589
7.91667,9.898512
8.05556,9.901709
8.19444,9.896433
8.33333,9.909667
8.47222,9.902494
8.61111,9.88269
8.75,9.896843
8.88889,9.908774
9.02778,9.919001
9.16667,9.940865
9.30556,9.936804
9.44444,9.926804
9.58333,9.931
9.72222,9.962623
9.86111,9.971742
10,9.960912
