0,5
0.01,5.16666
0.02,5.30556
0.03,5.42592
0.04,5.53318
0.05,5.63066
0.06,5.72056
0.07,5.80436
0.08,5.88314
0.09,5.95772
0.1,6.02868
0.11,6.0965
0.12,6.16158
0.13,6.2242
0.14,6.28464
0.15,6.3431
0.16,6.39978
0.17,6.4548
0.18,6.50832
0.19,6.56044
0.2,6.61128
0.21,6.66092
0.22,6.70944
0.23,6.75688
0.24,6.80336
0.25,6.84888
0.26,6.89352
0.27,6.93732
0.28,6.9803
0.29,7.02252
0.3,7.06402
0.31,7.10478
0.32,7.14488
0.33,7.18432
0.34,7.22312
0.35,7.2613
0.36,7.2989
0.37,7.33592
0.38,7.37236
0.39,7.40828
0.4,7.44364
0.41,7.4785
0.42,7.51284
0.43,7.54668
0.44,7.58004
0.45,7.61292
0.46,7.64532
0.47,7.67728
0.48,7.70878
0.49,7.73984
0.5,7.77048
0.51,7.80068
0.52,7.83046
0.53,7.85984
0.54,7.8888
0.55,7.91736
0.56,7.94554
0.57,7.97332
0.58,8.00074
0.59,8.02776
0.6,8.05442
0.61,8.08072
0.62,8.10666
0.63,8.13226
0.64,8.1575
0.65,8.18238
0.66,8.20694
0.67,8.23116
0.68,8.25506
0.69,8.27864
0.7,8.30188
0.71,8.32482
0.72,8.34746
0.73,8.36978
0.74,8.39178
0.75,8.4135
0.76,8.43494
0.77,8.45608
0.78,8.47692
0.79,8.4975
0.8,8.51778
0.81,8.5378
0.82,8.55754
0.83,8.57702
0.84,8.59624
0.85,8.6152
0.86,8.6339
0.87,8.65234
0.88,8.67054
0.89,8.68848
0.9,8.7062
0.91,8.72366
0.92,8.7409
0.93,8.7579
0.94,8.77468
0.95,8.79122
0.96,8.80754
0.97,8.82364
0.98,8.83952
0.99,8.8552
1,8.87066
1.01,8.8859
1.02,8.90094
1.03,8.91578
1.04,8.93042
1.05,8.94486
1.06,8.95912
1.07,8.97316
1.08,8.98704
1.09,9.00072
1.1,9.0142
1.11,9.02752
1.12,9.04064
1.13,9.0536
1.14,9.06638
1.15,9.07898
1.16,9.09142
1.17,9.10368
1.18,9.11578
1.19,9.12772
1.2,9.1395
1.21,9.15112
1.22,9.16258
1.23,9.1739
1.24,9.18504
1.25,9.19606
1.26,9.2069
1.27,9.21762
1.28,9.22818
1.29,9.2386
1.3,9.24888
1.31,9.25902
1.32,9.26902
1.33,9.2789
1.34,9.28864
1.35,9.29824
1.36,9.30772
1.37,9.31706
1.38,9.32628
1.39,9.33538
1.4,9.34436
1.41,9.3532
1.42,9.36194
1.43,9.37056
1.44,9.37906
1.45,9.38744
1.46,9.39572
1.47,9.40386
1.48,9.41192
1.49,9.41986
1.5,9.4277
1.51,9.43542
1.52,9.44304
1.53,9.45056
1.54,9.45798
1.55,9.4653
1.56,9.47252
1.57,9.47964
1.58,9.48666
1.59,9.4936
1.6,9.50044
1.61,9.50718
1.62,9.51384
1.63,9.5204
1.64,9.52688
1.65,9.53326
1.66,9.53956
1.67,9.54578
1.68,9.55192
1.69,9.55796
1.7,9.56394
1.71,9.56982
1.72,9.57564
1.73,9.58136
1.74,9.58702
1.75,9.5926
1.76,9.5981
1.77,9.60352
1.78,9.60888
1.79,9.61416
1.8,9.61936
1.81,9.6245
1.82,9.62958
1.83,9.63458
1.84,9.6395
1.85,9.64438
1.86,9.64918
1.87,9.65392
1.88,9.65858
1.89,9.6632
1.9,9.66774
1.91,9.67224
1.92,9.67666
1.93,9.68102
1.94,9.68532
1.95,9.68958
1.96,9.69376
1.97,9.6979
1.98,9.70198
1.99,9.706
2,9.70998
2.01,9.7139
2.02,9.71776
2.03,9.72156
2.04,9.72532
2.05,9.72904
2.06,9.7327
2.07,9.7363
2.08,9.73986
2.09,9.74338
2.1,9.74684
2.11,9.75026
2.12,9.75364
2.13,9.75696
2.14,9.76024
2.15,9.76348
2.16,9.76668
2.17,9.76982
2.18,9.77292
2.19,9.776
2.2,9.77902
2.21,9.782
2.22,9.78494
2.23,9.78786
2.24,9.79072
2.25,9.79354
2.26,9.79632
2.27,9.79908
2.28,9.8018
2.29,9.80446
2.3,9.8071
2.31,9.80972
2.32,9.81228
2.33,9.81482
2.34,9.81732
2.35,9.81978
2.36,9.82222
2.37,9.82462
2.38,9.82698
2.39,9.82932
2.4,9.83162
2.41,9.8339
2.42,9.83614
2.43,9.83836
2.44,9.84054
2.45,9.8427
2.46,9.84482
2.47,9.8469
2.48,9.84898
2.49,9.85102
2.5,9.85302
2.51,9.85502
2.52,9.85696
2.53,9.8589
2.54,9.8608
2.55,9.86268
2.56,9.86454
2.57,9.86636
2.58,9.86818
2.59,9.86996
2.6,9.8717
2.61,9.87344
2.62,9.87516
2.63,9.87684
2.64,9.8785
2.65,9.88014
2.66,9.88176
2.67,9.88336
2.68,9.88492
2.69,9.88648
2.7,9.88802
2.71,9.88952
2.72,9.89102
2.73,9.8925
2.74,9.89394
2.75,9.89538
2.76,9.89678
2.77,9.89818
2.78,9.89956
2.79,9.90092
2.8,9.90224
2.81,9.90356
2.82,9.90488
2.83,9.90616
2.84,9.90742
2.85,9.90868
2.86,9.9099
2.87,9.91112
2.88,9.91232
2.89,9.9135
2.9,9.91468
2.91,9.91582
2.92,9.91696
2.93,9.91808
2.94,9.9192
2.95,9.92028
2.96,9.92136
2.97,9.92242
2.98,9.92346
2.99,9.9245
3,9.92552
3.01,9.92652
3.02,9.92752
3.03,9.9285
3.04,9.92946
3.05,9.93042
3.06,9.93136
3.07,9.93228
3.08,9.9332
3.09,9.9341
3.1,9.93498
3.11,9.93586
